year,name,born,generation,Female,Male
2009,13,1996,millennial,57818.744,61693.024
2009,14,1995,millennial,58175.279,62008.006
2009,15,1994,millennial,58498.548,62285.315
2009,16,1993,millennial,58909.872,62622.572
2009,17,1992,millennial,59429.759,63028.344
2009,18,1991,millennial,59959.412,63413.823
2009,19,1990,millennial,60437.157,63746.606
2009,20,1989,millennial,60944.475,64111.289
2009,21,1988,millennial,60910.741,63902.66
2009,22,1987,millennial,60067.487,62840.955
2009,23,1986,millennial,58689.697,61221.094
2009,24,1985,millennial,57344.653,59640.152
2009,25,1984,millennial,55947.561,58005.328
2009,26,1983,millennial,54615.822,56481.205
2009,27,1982,millennial,53474.451,55218.655
2009,28,1981,millennial,52479.94,54154.086
2009,29,1980,x,51425.898,53027.618
2009,30,1979,x,50308.115,51836.766
2009,31,1978,x,49493.181,50984.476
2009,32,1977,x,49128.558,50628.183
2009,33,1976,x,49052.795,50587.211
2009,34,1975,x,48947.548,50518.809
2009,35,1974,x,48865.303,50485.448
2009,36,1973,x,48687.099,50307.296
2009,37,1972,x,48317.907,49858.065
2009,38,1971,x,47805.513,49213.66
2009,39,1970,x,47306.977,48589.038
2009,40,1969,x,46807.925,47956.677
2009,41,1968,x,46152.827,47181.881
2009,42,1967,x,45285.348,46223.92
2009,43,1966,x,44266.754,45131.478
2009,44,1965,x,43232.187,44013.223
2009,45,1964,boomer,42175.822,42870.702
2009,46,1963,boomer,41071.004,41666.229
2009,47,1962,boomer,39925.032,40399.644
2009,48,1961,boomer,38762.459,39103.383
2009,49,1960,boomer,37562.954,37770.928
2009,50,1959,boomer,36285.432,36356.425
2009,51,1958,boomer,35220.4,35166.401
2009,52,1957,boomer,34496.001,34337.709
2009,53,1956,boomer,33964.064,33713.623
2009,54,1955,boomer,33383.181,33039.721
2009,55,1954,boomer,32843.308,32414.004
2009,56,1953,boomer,32000.152,31463.173
2009,57,1952,boomer,30671.286,29990.879
2009,58,1951,boomer,29036.268,28193.379
2009,59,1950,boomer,27470.724,26469.924
2009,60,1949,boomer,25915.696,24748.386
2009,61,1948,boomer,24439.772,23153.382
2009,62,1947,boomer,23120.081,21789.666
2009,63,1946,boomer,21927.793,20598.164
2009,64,1945,silent,20722.67,19387.606
2009,65,1944,silent,19491.791,18163.257
2009,66,1943,silent,18508.472,17133.965
2009,67,1942,silent,17881.762,16373.972
2009,68,1941,silent,17482.045,15788.052
2009,69,1940,silent,17084.604,15218.978
2009,70,1939,silent,16751.098,14713.054
2009,71,1938,silent,16254.892,14077.777
2009,72,1937,silent,15465.829,13206.206
2009,73,1936,silent,14493.795,12190.206
2009,74,1935,silent,13575.296,11229.285
2009,75,1934,silent,12658.566,10284.249
2009,76,1933,silent,11797.293,9386.44
2009,77,1932,silent,11040.373,8571.76
2009,78,1931,silent,10349.108,7817.226
2009,79,1930,silent,9644.013,7069.994
2009,80,1929,silent,8950.964,6347.639
2009,81,1928,silent,8223.857,5636.012
2009,82,1927,other,7434.967,4925.071
2009,83,1926,other,6616.674,4231.312
2009,84,1925,other,5834,3578.928
2009,85,1924,greatest,5079.992,2960.18
2009,86,1923,greatest,4367.397,2417.053
2009,87,1922,greatest,3711.117,1971.966
2009,88,1921,greatest,3109.604,1605.977
2009,89,1920,greatest,2538.565,1271.87
2009,90,1919,greatest,1994.776,973.588
2009,91,1918,greatest,1548.631,731.607
2009,92,1917,greatest,1230.344,549.714
2009,93,1916,greatest,1007.302,416.286
2009,94,1915,greatest,814.005,313.557
2009,95,1914,greatest,660.451,242.485
2009,96,1913,greatest,527.131,184.821
2009,97,1912,greatest,396.803,129.113
2009,98,1911,greatest,276.644,79.086
2009,99,1910,greatest,157.352,36.182
2009,100,1909,other,238.196,57.726
2010,0,2010,z,63730.768,68301.002
2010,1,2009,z,62975.242,67459.457
2010,2,2008,z,62225.847,66634.972
2010,3,2007,z,61492.961,65836.509
2010,4,2006,z,60786.87,65073.012
2010,5,2005,z,60117.908,64353.463
2010,6,2004,z,59496.457,63686.809
2010,7,2003,z,58932.742,63082.016
2010,8,2002,z,58437.193,62548.061
2010,9,2001,z,58020.067,62093.895
2010,10,2E+03,z,57655.055,61690.246
2010,11,1999,z,57315.851,61307.84
2010,12,1998,z,57196.037,61146.829
2010,13,1997,z,57379.235,61292.625
2010,14,1996,millennial,57765.85,61639.514
2010,15,1995,millennial,58122.729,61948.247
2010,16,1994,millennial,58436.684,62209.028
2010,17,1993,millennial,58835.61,62524.681
2010,18,1992,millennial,59340.253,62903.479
2010,19,1991,millennial,59853.698,63259.871
2010,20,1990,millennial,60314.216,63563.006
2010,21,1989,millennial,60801.204,63894.718
2010,22,1988,millennial,60759.829,63670.19
2010,23,1987,millennial,59928.841,62619.144
2010,24,1986,millennial,58575.515,61026.832
2010,25,1985,millennial,57253.15,59471.542
2010,26,1984,millennial,55880.875,57864.708
2010,27,1983,millennial,54563.938,56360.535
2010,28,1982,millennial,53420.283,55102.963
2010,29,1981,millennial,52412.685,54033.737
2010,30,1980,x,51347.692,52905.038
2010,31,1979,x,50218.094,51711.747
2010,32,1978,x,49395.267,50858.025
2010,33,1977,x,49030.3,50502.987
2010,34,1976,x,48958.661,50464.55
2010,35,1975,x,48855.945,50397.103
2010,36,1974,x,48776.369,50364.302
2010,37,1973,x,48597.613,50183.415
2010,38,1972,x,48222.508,49726.667
2010,39,1971,x,47701.053,49071.697
2010,40,1970,x,47194.108,48436.422
2010,41,1969,x,46685.889,47792.307
2010,42,1968,x,46025.555,47008.545
2010,43,1967,x,45159.267,46046.54
2010,44,1966,x,44145.694,44952.93
2010,45,1965,x,43114.909,43832.233
2010,46,1964,boomer,42061.95,42686.799
2010,47,1963,boomer,40958.459,41477.807
2010,48,1962,boomer,39810.211,40203.995
2010,49,1961,boomer,38642.659,38898.505
2010,50,1960,boomer,37438.035,37556.637
2010,51,1959,boomer,36155.163,36132.477
2010,52,1958,boomer,35081.841,34930.684
2010,53,1957,boomer,34345.314,34087.523
2010,54,1956,boomer,33798.603,33447.097
2010,55,1955,boomer,33202.717,32756.809
2010,56,1954,boomer,32647.491,32114.695
2010,57,1953,boomer,31788.818,31146.917
2010,58,1952,boomer,30444.741,29657.152
2010,59,1951,boomer,28795.002,27842.23
2010,60,1950,boomer,27213.946,26100.948
2010,61,1949,boomer,25641.834,24360.053
2010,62,1948,boomer,24153.715,22751.177
2010,63,1947,boomer,22829.561,21382.106
2010,64,1946,boomer,21637.091,20190.104
2010,65,1945,silent,20430.586,18978.221
2010,66,1944,silent,19199.165,17754.17
2010,67,1943,silent,18207.86,16716.788
2010,68,1942,silent,17561.28,15935.163
2010,69,1941,silent,17134.062,15319.304
2010,70,1940,silent,16710.46,14722.822
2010,71,1939,silent,16350.713,14190.381
2010,72,1938,silent,15829.296,13531.637
2010,73,1937,silent,15017.548,12641.974
2010,74,1936,silent,14024.972,11612.488
2010,75,1935,silent,13086.221,10639.359
2010,76,1934,silent,12150.102,9683.895
2010,77,1933,silent,11272.202,8781.528
2010,78,1932,silent,10502.27,7969.815
2010,79,1931,silent,9801.27,7224.442
2010,80,1930,silent,9089.155,6489.086
2010,81,1929,silent,8392.597,5781.561
2010,82,1928,silent,7663.716,5089.464
2010,83,1927,other,6874.09,4403.196
2010,84,1926,other,6057.514,3738.227
2010,85,1925,other,5279.643,3116.581
2010,86,1924,greatest,4531.572,2529.932
2010,87,1923,greatest,3836.643,2022.367
2010,88,1922,greatest,3214.477,1616.795
2010,89,1921,greatest,2657.872,1292.53
2010,90,1920,greatest,2132.041,999.946
2010,91,1919,greatest,1636.103,743.698
2010,92,1918,greatest,1233.103,539.311
2010,93,1917,greatest,948.569,387.938
2010,94,1916,greatest,753.035,279.689
2010,95,1915,greatest,588.598,201.364
2010,96,1914,greatest,463.047,153.262
2010,97,1913,greatest,357.681,115.335
2010,98,1912,greatest,256.304,75.835
2010,99,1911,greatest,164.759,39.034
2010,100,1910,greatest,255.945,62.612
2011,0,2011,z,64204.044,68788.932
2011,1,2010,z,63560.538,68097.165
2011,2,2009,z,62823.585,67284.225
2011,3,2008,z,62092.915,66485.837
2011,4,2007,z,61378.252,65710.677
2011,5,2006,z,60689.318,64967.471
2011,6,2005,z,60037.386,64266.157
2011,7,2004,z,59433.891,63616.735
2011,8,2003,z,58880.369,63021.527
2011,9,2002,z,58383.434,62486.697
2011,10,2001,z,57957.531,62024.755
2011,11,2E+03,z,57583.821,61612.361
2011,12,1999,z,57233.833,61218.485
2011,13,1998,z,57108.431,61050.306
2011,14,1997,z,57295.477,61197.167
2011,15,1996,millennial,57691.55,61549.955
2011,16,1995,millennial,58056.088,61862.694
2011,17,1994,millennial,58377.934,62127.507
2011,18,1993,millennial,58780.569,62443.541
2011,19,1992,millennial,59281.983,62816.758
2011,20,1991,millennial,59787.905,63163.968
2011,21,1990,millennial,60241.531,63458.327
2011,22,1989,millennial,60720.609,63780.104
2011,23,1988,millennial,60674.871,63549.797
2011,24,1987,millennial,59845.62,62499.954
2011,25,1986,millennial,58497.551,60912.831
2011,26,1985,millennial,57179.604,59361.901
2011,27,1984,millennial,55812.784,57760.723
2011,28,1983,millennial,54496.028,56255.82
2011,29,1982,millennial,53343.983,54987.194
2011,30,1981,millennial,52322.987,53900.852
2011,31,1980,x,51245.416,52755.967
2011,32,1979,x,50101.732,51544.642
2011,33,1978,x,49271.845,50680.938
2011,34,1977,x,48911.373,50329.099
2011,35,1976,x,48851.112,50301.744
2011,36,1975,x,48758.425,50243.553
2011,37,1974,x,48690.19,50221.185
2011,38,1973,x,48515.576,50042.801
2011,39,1972,x,48132.61,49575.433
2011,40,1971,x,47595.972,48901.626
2011,41,1970,x,47075.059,48248.709
2011,42,1969,x,46551.36,47585.404
2011,43,1968,x,45881.634,46787.662
2011,44,1967,x,45016.404,45820.895
2011,45,1966,x,44010.022,44727.926
2011,46,1965,x,42984.29,43605.615
2011,47,1964,boomer,41936.279,42458.212
2011,48,1963,boomer,40832.721,41242.87
2011,49,1962,boomer,39676.238,39955.701
2011,50,1961,boomer,38494.926,38632.033
2011,51,1960,boomer,37276.847,37272.594
2011,52,1959,boomer,35979.773,35830.92
2011,53,1958,boomer,34891.899,34609.936
2011,54,1957,boomer,34141.259,33745.678
2011,55,1956,boomer,33580.479,33083.217
2011,56,1955,boomer,32969.598,32370.759
2011,57,1954,boomer,32399.036,31705.725
2011,58,1953,boomer,31523.803,30718.765
2011,59,1952,boomer,30161.543,29215.649
2011,60,1951,boomer,28492.804,27391.245
2011,61,1950,boomer,26892.245,25639.828
2011,62,1949,boomer,25299.114,23888.544
2011,63,1948,boomer,23794.101,22269.893
2011,64,1947,boomer,22459.746,20891.434
2011,65,1946,boomer,21260.688,19689.925
2011,66,1945,silent,20047.013,18469.675
2011,67,1944,silent,18810.273,17240.137
2011,68,1943,silent,17804.948,16189.639
2011,69,1942,silent,17130.421,15382.881
2011,70,1941,silent,16667.077,14735.514
2011,71,1940,silent,16209.668,14110.582
2011,72,1939,silent,15815.829,13550.063
2011,73,1938,silent,15268.139,12874.721
2011,74,1937,silent,14442.94,11986.213
2011,75,1936,silent,13445.688,10970.338
2011,76,1935,silent,12503.118,10011.904
2011,77,1934,silent,11566.861,9074.769
2011,78,1933,silent,10686.611,8191.521
2011,79,1932,silent,9908.818,7397.303
2011,80,1931,silent,9198.339,6669.732
2011,81,1930,silent,8481.47,5955.802
2011,82,1929,silent,7782.499,5271.278
2011,83,1928,silent,7062.864,4609.875
2011,84,1927,other,6299.02,3964.929
2011,85,1926,other,5519.991,3348.023
2011,86,1925,other,4780.347,2773.368
2011,87,1924,greatest,4071.871,2235.316
2011,88,1923,greatest,3420.877,1773.162
2011,89,1922,greatest,2846.862,1407.115
2011,90,1921,greatest,2340.524,1117.639
2011,91,1920,greatest,1864.798,857.992
2011,92,1919,greatest,1421.249,636.555
2011,93,1918,greatest,1062.428,460.363
2011,94,1917,greatest,809.38,328.553
2011,95,1916,greatest,636.217,233.383
2011,96,1915,greatest,478.87,162.327
2011,97,1914,greatest,364.629,120.887
2011,98,1913,greatest,259.219,78.938
2011,99,1912,greatest,167.042,40.613
2011,100,1911,greatest,274.727,68.224
2012,0,2012,z,64762.502,69360.135
2012,1,2011,z,64095.775,68631.596
2012,2,2010,z,63393.074,67899.781
2012,3,2009,z,62673.836,67114.184
2012,4,2008,z,61961.163,66340.855
2012,5,2007,z,61264.192,65588.257
2012,6,2006,z,60591.978,64864.738
2012,7,2005,z,59956.804,64181.288
2012,8,2004,z,59371.052,63548.82
2012,9,2003,z,58827.602,62963.061
2012,10,2002,z,58329.182,62427.311
2012,11,2001,z,57894.486,61957.607
2012,12,2E+03,z,57512.114,61536.518
2012,13,1999,z,57151.336,61131.278
2012,14,1998,z,57020.303,60955.94
2012,15,1997,z,57210.973,61103.642
2012,16,1996,millennial,57616.19,61462.015
2012,17,1995,millennial,57988.036,61778.433
2012,18,1994,millennial,58317.477,62046.965
2012,19,1993,millennial,58723.439,62362.855
2012,20,1992,millennial,59220.972,62729.71
2012,21,1991,millennial,59718.669,63066.719
2012,22,1990,millennial,60164.669,63351.325
2012,23,1989,millennial,60635.081,63662.097
2012,24,1988,millennial,60584.473,63425.14
2012,25,1987,millennial,59756.848,62375.914
2012,26,1986,millennial,58414.129,60793.597
2012,27,1985,millennial,57100.709,59246.6
2012,28,1984,millennial,55739.452,57650.678
2012,29,1983,millennial,54422.925,56144.566
2012,30,1982,millennial,53262.418,54864.285
2012,31,1981,millennial,52227.873,53760.111
2012,32,1980,x,51137.636,52598.432
2012,33,1979,x,49979.745,51368.51
2012,34,1978,x,49142.623,50494.301
2012,35,1977,x,48786.324,50145.307
2012,36,1976,x,48736.981,50128.683
2012,37,1975,x,48653.893,50079.497
2012,38,1974,x,48596.623,50067.351
2012,39,1973,x,48425.813,49891.457
2012,40,1972,x,48034.853,49413.704
2012,41,1971,x,47482.946,48721.51
2012,42,1970,x,46948.008,48051.394
2012,43,1969,x,46408.807,47369.429
2012,44,1968,x,45729.768,46558.203
2012,45,1967,x,44865.761,45587.08
2012,46,1966,x,43866.832,44495.064
2012,47,1965,x,42846.409,43371.544
2012,48,1964,boomer,41803.642,42222.538
2012,49,1963,boomer,40700.318,41001.247
2012,50,1962,boomer,39535.909,39701.119
2012,51,1961,boomer,38341.098,38359.729
2012,52,1960,boomer,37109.9,36983.081
2012,53,1959,boomer,35798.953,35524.354
2012,54,1958,boomer,34696.73,34284.462
2012,55,1957,boomer,33932.07,33399.307
2012,56,1956,boomer,33357.201,32714.915
2012,57,1955,boomer,32731.337,31980.361
2012,58,1954,boomer,32145.406,31292.5
2012,59,1953,boomer,31253.681,30286.453
2012,60,1952,boomer,29873.404,28770.211
2012,61,1951,boomer,28185.871,26936.591
2012,62,1950,boomer,26566.028,25175.249
2012,63,1949,boomer,24952.071,23413.831
2012,64,1948,boomer,23430.408,21785.608
2012,65,1947,boomer,22086.13,20398.062
2012,66,1946,boomer,20880.81,19187.306
2012,67,1945,silent,19660.233,17958.96
2012,68,1944,silent,18418.504,16724.179
2012,69,1943,silent,17399.382,15660.821
2012,70,1942,silent,16697.047,14829.04
2012,71,1941,silent,16197.642,14150.289
2012,72,1940,silent,15706.468,13496.992
2012,73,1939,silent,15278.584,12908.468
2012,74,1938,silent,14704.689,12216.623
2012,75,1937,silent,13866.053,11329.287
2012,76,1936,silent,12864.194,10327.026
2012,77,1935,silent,11917.833,9383.33
2012,78,1934,silent,10981.465,8464.509
2012,79,1933,silent,10098.908,7600.448
2012,80,1932,silent,9313.325,6823.788
2012,81,1931,silent,8593.483,6114.108
2012,82,1930,silent,7871.96,5421.708
2012,83,1929,silent,7170.674,4760.296
2012,84,1928,silent,6460.401,4129.701
2012,85,1927,other,5722.475,3526.115
2012,86,1926,other,4981.11,2957.342
2012,87,1925,other,4279.882,2429.722
2012,88,1924,greatest,3611.128,1940.334
2012,89,1923,greatest,3004.195,1523.643
2012,90,1922,greatest,2478.453,1197.195
2012,91,1921,greatest,2022.495,942.532
2012,92,1920,greatest,1596.984,715.869
2012,93,1919,greatest,1205.883,529.268
2012,94,1918,greatest,891.373,381.325
2012,95,1917,greatest,669.857,269.092
2012,96,1916,greatest,519.135,187.024
2012,97,1915,greatest,364.183,125.204
2012,98,1914,greatest,254.366,80.561
2012,99,1913,greatest,164.805,41.24
2012,100,1912,greatest,294.597,74.516
2013,0,2013,z,65325.798,69928.655
2013,1,2012,z,64651.298,69203.07
2013,2,2011,z,63951.53,68453.802
2013,3,2010,z,63224.206,67702.766
2013,4,2009,z,62522.432,66944.192
2013,5,2008,z,61827.568,66195.687
2013,6,2007,z,61148.098,65465.367
2013,7,2006,z,60492.415,64761.325
2013,8,2005,z,59873.838,64095.499
2013,9,2004,z,59305.636,63479.783
2013,10,2003,z,58772.116,62903.301
2013,11,2002,z,58272.187,62366.583
2013,12,2001,z,57828.692,61889.143
2013,13,2E+03,z,57437.63,61459.324
2013,14,1999,z,57066.061,61042.715
2013,15,1998,z,56929.289,60860.076
2013,16,1997,z,57123.337,61008.345
2013,17,1996,millennial,57537.338,61371.883
2013,18,1995,millennial,57916.174,61691.561
2013,19,1994,millennial,58252.948,61963.397
2013,20,1993,millennial,58661.806,62278.671
2013,21,1992,millennial,59155.012,62638.43
2013,22,1991,millennial,59643.933,62964.538
2013,23,1990,millennial,60081.832,63238.621
2013,24,1989,millennial,60543.046,63537.625
2013,25,1988,millennial,60487.223,63293.428
2013,26,1987,millennial,59661.164,62244.546
2013,27,1986,millennial,58323.954,60666.988
2013,28,1985,millennial,57015.153,59123.824
2013,29,1984,millennial,55659.59,57533.117
2013,30,1983,millennial,54343.385,56025.689
2013,31,1982,millennial,53174.403,54733.512
2013,32,1981,millennial,52126.239,53611.185
2013,33,1980,x,51023.273,52432.419
2013,34,1979,x,49851.195,51183.711
2013,35,1978,x,49006.727,50298.756
2013,36,1977,x,48654.275,49952.267
2013,37,1976,x,48615.532,49946.105
2013,38,1975,x,48541.702,49905.627
2013,39,1974,x,48495.037,49903.428
2013,40,1973,x,48327.783,49729.872
2013,41,1972,x,47928.675,49241.895
2013,42,1971,x,47361.504,48531.607
2013,43,1970,x,46812.495,47844.631
2013,44,1969,x,46257.776,47144.351
2013,45,1968,x,45569.48,46319.957
2013,46,1967,x,44706.815,45344.794
2013,47,1966,x,43715.496,44253.99
2013,48,1965,x,42700.588,43129.567
2013,49,1964,boomer,41663.258,41979.276
2013,50,1963,boomer,40560.391,40752.351
2013,51,1962,boomer,39388.299,39439.634
2013,52,1961,boomer,38180.249,38080.871
2013,53,1960,boomer,36936.175,36687.43
2013,54,1959,boomer,35611.623,35211.98
2013,55,1958,boomer,34495.286,33953.504
2013,56,1957,boomer,33716.648,33047.606
2013,57,1956,boomer,33127.713,32341.355
2013,58,1955,boomer,32486.856,31584.785
2013,59,1954,boomer,31885.598,30874.209
2013,60,1953,boomer,30977.419,29849.224
2013,61,1952,boomer,29579.328,28320.05
2013,62,1951,boomer,27873.292,26477.55
2013,63,1950,boomer,26234.457,24706.581
2013,64,1949,boomer,24599.904,22935.274
2013,65,1948,boomer,23061.862,21297.797
2013,66,1947,boomer,21707.95,19901.402
2013,67,1946,boomer,20496.649,18681.657
2013,68,1945,silent,19269.491,17445.493
2013,69,1944,silent,18023.067,16205.721
2013,70,1943,silent,16990.377,15129.697
2013,71,1942,silent,16260.354,14273.081
2013,72,1941,silent,15724.965,13563
2013,73,1940,silent,15200.101,12881.491
2013,74,1939,silent,14738.219,12265.042
2013,75,1938,silent,14138.188,11556.761
2013,76,1937,silent,13286.246,10670.733
2013,77,1936,silent,12279.873,9682.183
2013,78,1935,silent,11329.862,8753.303
2013,79,1934,silent,10393.493,7852.915
2013,80,1933,silent,9508.74,7008.122
2013,81,1932,silent,8715.532,6249.092
2013,82,1931,silent,7986.429,5557.472
2013,83,1930,silent,7260.384,4886.715
2013,84,1929,silent,6556.948,4248.515
2013,85,1928,silent,5856.144,3648.796
2013,86,1927,other,5144.329,3086.706
2013,87,1926,other,4440.812,2566.138
2013,88,1925,other,3778.129,2085.623
2013,89,1924,greatest,3149.281,1644.971
2013,90,1923,greatest,2586.549,1273.836
2013,91,1922,greatest,2109.24,987.02
2013,92,1921,greatest,1703.782,767.224
2013,93,1920,greatest,1328.611,573.596
2013,94,1919,greatest,990.105,421.848
2013,95,1918,greatest,719.985,302.219
2013,96,1917,greatest,530.107,209.567
2013,97,1916,greatest,401.836,140.603
2013,98,1915,greatest,246.655,81.635
2013,99,1914,greatest,161.159,41.801
2013,100,1913,greatest,315.023,81.402
2014,0,2014,z,65787.976,70381.782
2014,1,2013,z,65126.818,69682.339
2014,2,2012,z,64443.68,68959.988
2014,3,2011,z,63746.649,68222.94
2014,4,2010,z,63054.144,67504.702
2014,5,2009,z,62369.958,66773.371
2014,6,2008,z,61692.997,66049.851
2014,7,2007,z,61031.041,65341.902
2014,8,2006,z,60391.955,64657.41
2014,9,2005,z,59789.92,64009.227
2014,10,2004,z,59239.224,63410.189
2014,11,2003,z,58715.599,62842.936
2014,12,2002,z,58214.05,62305.153
2014,13,2001,z,57761.687,61819.847
2014,14,2E+03,z,57361.797,61381.167
2014,15,1999,z,56979.324,60953.012
2014,16,1998,z,56836.648,60762.835
2014,17,1997,z,57033.821,60911.356
2014,18,1996,millennial,57456.352,61279.67
2014,19,1995,millennial,57841.927,61602.227
2014,20,1994,millennial,58185.705,61877.044
2014,21,1993,millennial,58597.265,62191.277
2014,22,1992,millennial,59085.944,62543.561
2014,23,1991,millennial,59565.941,62858.316
2014,24,1990,millennial,59995.579,63121.5
2014,25,1989,millennial,60447.463,63408.318
2014,26,1988,millennial,60386.329,63156.615
2014,27,1987,millennial,59561.773,62107.998
2014,28,1986,millennial,58230.044,60535.216
2014,29,1985,millennial,56925.86,58995.951
2014,30,1984,millennial,55576.002,57410.51
2014,31,1983,millennial,54260.099,55901.838
2014,32,1982,millennial,53082.65,54597.863
2014,33,1981,millennial,52020.877,53457.509
2014,34,1980,x,50905.192,52261.793
2014,35,1979,x,49718.908,50994.448
2014,36,1978,x,48867.083,50098.838
2014,37,1977,x,48518.43,49754.781
2014,38,1976,x,48490.114,49758.897
2014,39,1975,x,48425.411,49726.975
2014,40,1974,x,48389.227,49734.572
2014,41,1973,x,48225.431,49563.297
2014,42,1972,x,47818.143,49065.102
2014,43,1971,x,47235.69,48336.849
2014,44,1970,x,46672.65,47633.093
2014,45,1969,x,46102.4,46914.62
2014,46,1968,x,45404.821,46077.197
2014,47,1967,x,44543.488,45098.057
2014,48,1966,x,43559.736,44008.587
2014,49,1965,x,42550.323,42883.321
2014,50,1964,boomer,41518.415,41731.868
2014,51,1963,boomer,40416.001,40499.431
2014,52,1962,boomer,39236.256,39174.284
2014,53,1961,boomer,38015.035,37798.269
2014,54,1960,boomer,36758.131,36388.177
2014,55,1959,boomer,35420.066,34896.184
2014,56,1958,boomer,34289.643,33619.241
2014,57,1957,boomer,33497.108,32692.712
2014,58,1956,boomer,32894.062,31964.659
2014,59,1955,boomer,32238.255,31186.161
2014,60,1954,boomer,31621.665,30452.903
2014,61,1953,boomer,30697.119,29409.075
2014,62,1952,boomer,29281.308,27867.12
2014,63,1951,boomer,27556.884,26015.859
2014,64,1950,boomer,25899.159,24235.386
2014,65,1949,boomer,24244.145,22454.337
2014,66,1948,boomer,22689.879,20807.716
2014,67,1947,boomer,21326.479,19402.595
2014,68,1946,boomer,20109.359,18174.015
2014,69,1945,silent,18875.784,16930.138
2014,70,1944,silent,17624.845,15685.518
2014,71,1943,silent,16578.729,14596.934
2014,72,1942,silent,15821.093,13715.557
2014,73,1941,silent,15249.713,12974.23
2014,74,1940,silent,14691.216,12264.534
2014,75,1939,silent,14195.367,11620.249
2014,76,1938,silent,13569.251,10895.617
2014,77,1937,silent,12704.094,10010.971
2014,78,1936,silent,11693.367,9036.25
2014,79,1935,silent,10739.818,8122.292
2014,80,1934,silent,9803.59,7240.432
2014,81,1933,silent,8916.774,6414.967
2014,82,1932,silent,8116.008,5673.7
2014,83,1931,silent,7377.781,5000.177
2014,84,1930,silent,6647.335,4351.119
2014,85,1929,silent,5941.821,3736.203
2014,86,1928,silent,5250.643,3167.453
2014,87,1927,other,4565.035,2646.878
2014,88,1926,other,3899.508,2174.589
2014,89,1925,other,3275.494,1741.265
2014,90,1924,greatest,2686.643,1349.401
2014,91,1923,greatest,2168.276,1023.832
2014,92,1922,greatest,1739.501,776.699
2014,93,1921,greatest,1384.639,591.821
2014,94,1920,greatest,1059.924,431.224
2014,95,1919,greatest,774.111,314.402
2014,96,1918,greatest,548.448,223.054
2014,97,1917,greatest,390.233,150.004
2014,98,1916,greatest,284.494,94.196
2014,99,1915,greatest,161.078,44.827
2014,100,1914,greatest,335.244,88.603
2015,0,2015,z,66077.303,70643.922
2015,1,2014,z,65481.162,70025.485
2015,2,2013,z,64856.589,69374.906
2015,3,2012,z,64210.759,68699.728
2015,4,2011,z,63550.869,68007.462
2015,5,2010,z,62884.098,67305.66
2015,6,2009,z,62217.629,66601.791
2015,7,2008,z,61558.646,65903.437
2015,8,2007,z,60914.348,65218.092
2015,9,2006,z,60291.911,64553.283
2015,10,2005,z,59706.527,63922.876
2015,11,2004,z,59173.413,63340.665
2015,12,2003,z,58659.669,62782.643
2015,13,2002,z,58156.433,62243.718
2015,14,2001,z,57694.988,61750.367
2015,15,2E+03,z,57286.103,61302.615
2015,16,1999,z,56892.552,60862.689
2015,17,1998,z,56743.728,60664.676
2015,18,1997,z,56943.746,60813.057
2015,19,1996,millennial,57374.468,61185.703
2015,20,1995,millennial,57766.428,61510.709
2015,21,1994,millennial,58116.91,61788.03
2015,22,1993,millennial,58530.888,62100.836
2015,23,1992,millennial,59014.972,62445.296
2015,24,1991,millennial,59486.087,62748.399
2015,25,1990,millennial,59907.478,63000.422
2015,26,1989,millennial,60350.077,63274.827
2015,27,1988,millennial,60283.652,63015.463
2015,28,1987,millennial,59460.595,61967.125
2015,29,1986,millennial,58134.316,60399.252
2015,30,1985,millennial,56834.729,58864.025
2015,31,1984,millennial,55490.555,57283.996
2015,32,1983,millennial,54174.977,55774.345
2015,33,1982,millennial,52989.13,54458.919
2015,34,1981,millennial,51913.8,53300.95
2015,35,1980,x,50785.476,52088.727
2015,36,1979,x,49585.104,50803.182
2015,37,1978,x,48725.937,49897.212
2015,38,1977,x,48381.085,49555.673
2015,39,1976,x,48363.224,49570.014
2015,40,1975,x,48307.657,49546.631
2015,41,1974,x,48281.933,49563.939
2015,42,1973,x,48121.595,49394.897
2015,43,1972,x,47706.131,48886.487
2015,44,1971,x,47108.438,48140.24
2015,45,1970,x,46531.356,47419.72
2015,46,1969,x,45945.588,46682.997
2015,47,1968,x,45238.735,45832.506
2015,48,1967,x,44378.625,44849.402
2015,49,1966,x,43402.37,43761.273
2015,50,1965,x,42398.324,42635.198
2015,51,1964,boomer,41371.723,41482.575
2015,52,1963,boomer,40269.692,40244.665
2015,53,1962,boomer,39082.207,38907.075
2015,54,1961,boomer,37847.789,37513.875
2015,55,1960,boomer,36578.022,36087.137
2015,56,1959,boomer,35226.408,34578.622
2015,57,1958,boomer,34081.886,33283.257
2015,58,1957,boomer,33275.406,32336.118
2015,59,1956,boomer,32658.279,31586.332
2015,60,1955,boomer,31987.539,30785.974
2015,61,1954,boomer,31355.66,30030.095
2015,62,1953,boomer,30414.761,28967.456
2015,63,1952,boomer,28981.25,27412.789
2015,64,1951,boomer,27238.487,25552.781
2015,65,1950,boomer,25561.881,23762.87
2015,66,1949,boomer,23886.475,21972.116
2015,67,1948,boomer,22316.008,20316.42
2015,68,1947,boomer,20943.198,18902.622
2015,69,1946,boomer,19720.346,17665.215
2015,70,1945,silent,18480.419,16413.676
2015,71,1944,silent,17225.045,15164.243
